stamp,x,y
34307,2.6657190192886895,1.5139766770339187
34333,2.6657190279876435,1.4917129077694522
34359,2.6657190279876435,1.4917129077694522
34385,2.6575871983013437,1.4694491392959534
34411,2.657587202637553,1.4583172546637202
34437,2.690114552997959,1.4694491392959534
34463,2.7145100660358406,1.4805810231372187
34489,2.747037416197224,1.4917129077694522
34515,2.7714329290626187,1.5028447924016854
34541,2.8039602790249796,1.5139766770339187
34567,2.8120921185127634,1.5139766770339187
34593,2.820223956844944,1.5139766770339187
34619,2.820223956844944,1.5139766770339187
34645,2.828355795177124,1.5139766770339187
34671,2.828355795177124,1.5139766770339187
34697,2.828355799791965,1.5028447924016854
34723,2.828355804406805,1.4917129077694522
34749,2.828355804406805,1.4917129077694522
34775,2.8364876531773424,1.4694491392959534
34801,2.8364876531773424,1.4694491392959534
34827,2.844619491562595,1.4694491392959534
34853,2.8771468380259155,1.4917129077694522
34879,2.9015423495234156,1.5028447924016854
34905,2.925937860941305,1.5139766770339187
34931,2.9991244007663975,1.5362404462983852
34957,3.0967064510540703,1.5696360994041172
34983,3.112970128741353,1.5696360994041172
35009,3.137365629337381,1.6030317533008174
35035,3.137365629337381,1.6030317533008174
35061,3.1617611463266924,1.6030317533008174
35087,3.1454974635867194,1.6141636371420829
35113,3.161761141167856,1.6141636371420829
35139,3.1292337706882924,1.6475592910387826
35165,3.1454974379252203,1.6698230603032493
